page_date,location,start_time,end_time,title,event_link,summary,image_url
20250524,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250524,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250525,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250525,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250525,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250525,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250526,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250526,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250526,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250526,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250526,,,,Memorial Day; University Closed & No Classes,https://events.cmu.edu/event/12358-memorial-day-university-closed-no-classes,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250527,Online,Noon,1 p.m.,Neurodiverse Employee Resource Group (NERG) Monthly Meeting,https://events.cmu.edu/event/12593-neurodiverse-employee-resource-group-nerg-monthly-meet,This group advocates for and supports neurodiverse people in the CMU community and beyond.,"https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,122,107/241_nerg-logo-min.rev.1730202635.png"
20250527,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250527,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250527,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250527,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250527,,,,Summer One & Mini-5 course drop deadline; withdrawal grade assigned after this date,https://events.cmu.edu/event/12357-summer-one-mini-5-course-drop-deadline,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250528,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250528,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250528,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250528,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250529,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250529,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250529,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250529,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250530,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250530,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250530,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250530,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250531,,,,Asian Pacific Islander Desi Heritage Month,https://events.cmu.edu/event/12526-asian-pacific-islander-desi-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/288_UCM-HM24_Asian_Pacific_web-1200x1200.rev.1731418995.jpg"
20250531,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250531,,,,Jewish American Heritage Month,https://events.cmu.edu/event/12528-jewish-american-heritage-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/289_UCM-HM24_Jewish-American-Heritage_web-1200x1200.rev.1731419035.jpg"
20250531,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250601,"Hunt Library, Fourth Floor",,,Here to Stay: Celebrating 40 Years at the Architecture Archives,https://events.cmu.edu/event/7307-here-to-stay-celebrating-40-years-at-the,"This University Libraries’ exhibition celebrates the 40th anniversary of the Architecture Archives, which was founded to create, conserve and promote the rich history of Pittsburgh’s buildings and tell part of the story of this dynamic city.","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,800,800/38_archarch40_website.rev.1719341395.png"
20250601,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250601,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250602,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250602,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250603,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250603,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250604,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250604,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250605,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250605,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250606,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250606,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250607,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250607,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250608,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250608,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250609,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250609,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250609,,,,Summer One & Mini-5 pass/no pass & withdrawal deadline,https://events.cmu.edu/event/12356-summer-one-mini-5-passno-pass-withdrawal,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250610,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250610,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250611,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250611,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250612,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250612,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250613,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250613,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250613,,,,Summer One & Mini-5 Faculty Course Evaluations open,https://events.cmu.edu/event/12355-summer-one-mini-5-faculty-course-evaluations,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250614,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250614,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250615,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250615,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250616,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250616,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250617,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250617,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250617,,,,Summer All course drop deadline; withdrawal grade assigned after this date,https://events.cmu.edu/event/12354-summer-all-course-drop-deadline-withdrawal-grade,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250618,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250618,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250618,,,,Summer One & Mini-5 Last Day of Classes,https://events.cmu.edu/event/12352-summer-one-mini-5-last-day-of-classes,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250618,,,,Summer One & Mini-5 voucher deadline,https://events.cmu.edu/event/12353-summer-one-mini-5-voucher-deadline,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250619,,,,Juneteenth; University Closed & No Classes,https://events.cmu.edu/event/12351-juneteenth-university-closed-no-classes,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250619,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250619,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250620,Hunt Library Gallery,,,"Like, Totally Transformative: CMU in the 1980s",https://events.cmu.edu/event/10974-like-totally-transformative-cmu-in-the-1980s,"This University Libraries’ exhibit is a portal to the past, a snapshot of life on campus more than four decades ago as our world began to transform!","https://events.cmu.edu/live/image/gid/3/width/200/height/200/crop/1/src_region/0,0,591,559/107_2024.8.26_LikeTotally_WebsiteArtboard_1.p_s_.rev.1725542721.jpg"
20250620,,,,Pride Month,https://events.cmu.edu/event/12670-pride-month,,"https://events.cmu.edu/live/image/gid/9/width/200/height/200/crop/1/src_region/0,0,1200,1200/290_UCM-HM24_Pride_Month_web-1200x1200.rev.1731419432.jpg"
20250620,,,,Summer One & Mini-5 Faculty Course Evaluations close,https://events.cmu.edu/event/12349-summer-one-mini-5-faculty-course-evaluations,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
20250620,,,,Summer One & Mini-5 Final Exams,https://events.cmu.edu/event/12350-summer-one-mini-5-final-exams,,"https://events.cmu.edu/live/image/gid/8/width/200/height/200/crop/1/src_region/0,0,1080,1080/187_Academic_Calendar.rev.1727815096.png"
